Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6724,,,06-09-2021,Second Class,VM-21835,Vivian Mathis,Consumer,United States,Nashua,New Hampshire,3060,East,OFF-FA-10001843,Office Supplies,Fasteners,Staples,,6,0,6.9654
6725,,,16-09-2020,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,,3,0,4.8162
6726,,,16-09-2020,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,,3,0,5.2029
6727,,,16-09-2020,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,,4,0.2,7.764
6728,,,15-08-2021,Second Class,SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,47374,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,,5,0,83.284
6729,,,09-11-2020,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Miami,Florida,33180,South,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,,6,0.2,8.2056
6730,,,20-06-2019,First Class,BV-11245,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,,3,0.7,-4.4946
6731,,,20-06-2019,First Class,BV-11245,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",,4,0.2,56.2744
6732,,,20-06-2019,First Class,BV-11245,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,,4,0.2,7.2576
6733,,,07-07-2018,First Class,KE-16420,Katrina Edelman,Corporate,United States,Aurora,Colorado,80013,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,,4,0.2,62.1376
6734,,,07-07-2018,First Class,KE-16420,Katrina Edelman,Corporate,United States,Aurora,Colorado,80013,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,,2,0.2,3.2432
6735,,,25-12-2019,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Miami,Florida,33142,South,OFF-LA-10004093,Office Supplies,Labels,Avery 486,,2,0.2,3.9474
6736,,,17-04-2020,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,,3,0,44.3664
6737,,,17-04-2020,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,,3,0,81.1314
6738,,,17-04-2020,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,,9,0,6.0264
6739,,,17-04-2020,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",,4,0.2,15.6104
6740,,,31-05-2018,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",,3,0.2,7.6968
6741,,,31-05-2018,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,,2,0.3,-5.1396
6742,,,31-05-2018,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,,3,0.2,3.1806
6743,,,11-07-2021,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",,3,0.2,-13.7403
6744,,,20-02-2019,Standard Class,SP-20860,Sung Pak,Corporate,United States,Dover,New Hampshire,3820,East,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,,6,0,16.146
6745,,,18-06-2021,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,43017,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,,6,0.2,107.9892
6746,,,18-06-2021,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,43017,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,,5,0.2,1.794
6747,,,16-11-2021,First Class,KB-16600,Ken Brennan,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,,5,0,163.787
6748,,,15-12-2021,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,,1,0.2,5.0463
6749,,,15-12-2021,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,,3,0,8.073
6750,,,15-12-2021,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,,2,0,29.245
6751,,,30-06-2020,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",,2,0,20.7332
6752,,,30-06-2020,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,,2,0,2.2724
6753,,,30-06-2020,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,,2,0,27.882
6754,,,30-06-2020,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,,2,0,3.7412
6755,,,30-06-2020,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",,4,0,121.1056
6756,,,19-09-2021,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",,5,0,18.96
6757,,,19-09-2021,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,,4,0,143.6288
6758,,,19-09-2021,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,,6,0,102.9444
6759,,,19-09-2021,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",,2,0,0
6760,,,08-12-2021,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,,1,0.2,2.4582
6761,,,30-06-2021,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,,3,0,0
6762,,,26-07-2020,Second Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10035,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,,2,0.1,31.0156
6763,,,08-09-2020,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,,5,0.2,9.8685
6764,,,08-09-2020,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,,2,0.2,-8.3524
6765,,,08-09-2020,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,,3,0.3,-19.47
6766,,,24-04-2021,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,,3,0.3,-18.1176
6767,,,24-04-2021,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,,2,0.2,3.546
6768,,,24-04-2021,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",,5,0.6,-6.188
6769,,,16-08-2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",,7,0,98.105
6770,,,23-09-2021,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,,5,0,13.452
6771,,,13-12-2021,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,,5,0.2,146.79
6772,,,13-12-2021,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",,3,0.7,-9.9705
6773,,,08-11-2020,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,,2,0.2,2.7956
6774,,,08-11-2020,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,,1,0.2,1.305
6775,,,08-11-2020,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,,6,0,18.6624
6776,,,04-04-2019,Standard Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",,4,0,8.1144
6777,,,11-09-2020,Standard Class,PT-19090,Pete Takahito,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",,3,0.2,-17.523
6778,,,01-02-2021,Standard Class,CL-12700,Craig Leslie,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,,9,0,157.4685
6779,,,08-09-2020,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",,3,0,31.0446
6780,,,08-09-2020,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",,2,0,4.2804
6781,,,08-09-2020,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,,2,0,5.8696
6782,,,08-09-2020,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,,8,0,27.4856
6783,,,28-07-2021,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,,4,0.2,3.0144
6784,,,28-07-2021,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,,3,0.2,4.2471
6785,,,28-07-2021,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",,1,0.4,-34.647
6786,,,28-07-2021,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,,5,0.2,-25.992
6787,,,28-07-2021,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,,4,0.2,7.2576
6788,,,20-09-2019,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,South,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,,3,0,12.993
6789,,,20-09-2019,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,,7,0,31.4685
6790,,,09-09-2019,Second Class,CC-12610,Corey Catlett,Corporate,United States,Durham,North Carolina,27707,South,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,,4,0.2,12.3144
6791,,,17-11-2020,First Class,IM-15055,Ionia McGrath,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,,5,0.2,2.808
6792,,,15-11-2020,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Sacramento,California,95823,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",,1,0,2.7944
6793,,,18-08-2018,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,,3,0,30.2112
6794,,,20-11-2019,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",,2,0.2,1.6116
6795,,,20-11-2019,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,TEC-PH-10001051,Technology,Phones,HTC One,,3,0.2,26.9973
6796,,,20-11-2019,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",,2,0.6,-15.5268
6797,,,25-08-2019,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",,2,0.6,-16.5858
6798,,,25-08-2019,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,,1,0.8,-6.0768
6799,,,25-08-2019,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,,5,0.6,-3.94
6800,,,01-01-2021,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,,1,0.5,-24.1026
6801,,,01-01-2021,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,,2,0.7,-386.957
6802,,,01-01-2021,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,TEC-AC-10002217,Technology,Accessories,ImationˇClip USBˇflash driveˇ- 8 GB,,3,0.2,-7.896
6803,,,01-01-2021,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,,2,0.2,21.42
6804,,,01-01-2021,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",,2,0.2,4.1972
6805,,,06-10-2018,First Class,KH-16510,Keith Herrera,Consumer,United States,Pomona,California,91767,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,,2,0,34.993
6806,,,25-11-2018,First Class,RB-19645,Robert Barroso,Corporate,United States,Atlanta,Georgia,30318,South,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),,2,0,4.8804
6807,,,29-12-2021,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Everett,Washington,98208,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,,1,0.2,1.3978
6808,,,05-04-2019,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",,3,0.2,35.6613
6809,,,05-04-2019,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,,3,0.6,-7.833
6810,,,15-09-2021,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,,2,0.7,-2.588
6811,,,15-09-2021,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,,1,0.7,-18.0385
6812,,,15-09-2021,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,,2,0.3,-29.1528
6813,,,15-09-2021,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,,4,0.7,-12.208
6814,,,15-09-2021,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,,8,0.2,4.7976
6815,,,15-09-2021,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,,2,0.7,-168.819
6816,,,21-06-2018,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,,3,0,2.6208
6817,,,21-06-2018,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,,5,0,8.95
6818,,,21-06-2018,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,,3,0.2,1061.5722
6819,,,01-01-2022,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,,5,0.8,-2.688
6820,,,01-01-2022,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,,3,0.6,-2.3904
6821,,,01-01-2022,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",,2,0.3,-3.2392
6822,,,01-01-2022,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,,2,0.6,-1.406
6823,,,07-11-2021,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,,5,0,43.706
6824,,,29-07-2019,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",,9,0,49.23
6825,,,29-07-2019,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",,2,0,39.4438
6826,,,09-10-2020,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,,2,0,4.872
6827,,,09-10-2020,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,,5,0,8399.976
6828,,,09-10-2020,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,,2,0,331.191
6829,,,09-10-2020,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",,7,0,16.8413
6830,,,09-10-2020,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,,2,0,9.5088
6831,,,27-12-2020,Second Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,,3,0,53.4519
6832,,,27-07-2021,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10024,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",,4,0,4.5448
6833,,,17-10-2019,Standard Class,DP-13165,David Philippe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,,3,0.2,1.002
6834,,,08-09-2020,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",,1,0.2,-12.7785
6835,,,24-11-2020,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,90640,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,,2,0,3.9032
6836,,,20-10-2021,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",,5,0,70.219
6837,,,20-10-2021,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",,1,0,9.3152
6838,,,12-07-2019,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Vineland,New Jersey,8360,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,,4,0,2.8912
6839,,,09-02-2021,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",,5,0,459.396
6840,,,09-02-2021,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,,5,0.2,41.76
6841,,,07-12-2019,First Class,MP-18175,Mike Pelletier,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,,3,0.7,-10.3824
6842,,,17-09-2020,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10004877,Technology,Accessories,Imationˇ30456 USBˇFlash Driveˇ8GB,,3,0,1.656
6843,,,17-09-2020,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-FA-10002975,Office Supplies,Fasteners,Staples,,3,0,5.2164
6844,,,17-09-2020,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",,5,0,0.679
6845,,,17-09-2020,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,,4,0,307.1448
6846,,,12-07-2018,Standard Class,BC-11125,Becky Castell,Home Office,United States,El Cajon,California,92020,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,,2,0.2,47.848
6847,,,14-05-2020,Standard Class,RS-19420,Ricardo Sperren,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",,4,0,14.418
6848,,,22-07-2020,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,,1,0.2,3.4995
6849,,,21-06-2020,First Class,BT-11440,Bobby Trafton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,,2,0.2,26.9024
6850,,,25-04-2018,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",,4,0,27.5632
6851,,,12-01-2020,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",,6,0,407.1288
